source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0140238,presynaptic endocytosis,0.023369978380471567,True,"""A vesicle-mediated transport process in which the presynapse take up external materials or membrane constituents by the invagination of a small region of the plasma membrane to form a new membrane-bounded vesicle."" [PMID:24719103]",75,7396,39,20972,0.0052731206057328285,0.52,query_1,"['GO:0006897', 'GO:0051649', 'GO:0099003']"
GO:BP,GO:0071472,cellular response to salt stress,0.023423528582013572,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."" [GOC:mah]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,"['GO:0009651', 'GO:0071470']"
GO:BP,GO:0046794,transport of virus,0.023423528582013572,True,"""The directed movement of a virus, or part of a virus, into, out of, or within a host cell."" [GOC:ai]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,['GO:0016032']
GO:BP,GO:0036465,synaptic vesicle recycling,0.023423528582013572,True,"""The trafficking of synaptic vesicles from the pre-synaptic membrane so the vesicle can dock and prime for another round of exocytosis and neurotransmitter release. Recycling occurs after synaptic vesicle exocytosis, and is necessary to replenish presynaptic vesicle pools, sustain transmitter release and preserve the structural integrity of the presynaptic membrane. Recycling can occur following transient fusion with the presynaptic membrane (kiss and run), or via endocytosis of presynaptic membrane."" [GOC:bf, GOC:pad, GOC:PARL, PMID:15217342, PMID:22026965, PMID:23245563]",82,7396,42,20972,0.005678745267712277,0.5121951219512195,query_1,"['GO:0006810', 'GO:0051649', 'GO:0099504']"
GO:BP,GO:0071609,chemokine (C-C motif) ligand 5 production,0.023423528582013572,True,"""The appearance of chemokine (C-C motif) ligand 5 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, GOC:rv]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,['GO:0032602']
GO:BP,GO:0075733,intracellular transport of virus,0.023423528582013572,True,"""The directed movement of a virus, or part of a virus, within the host cell."" [GOC:ai, GOC:bf, GOC:jl, PMID:11733033]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,"['GO:0019058', 'GO:0044403', 'GO:0046794']"
GO:BP,GO:0071649,regulation of chemokine (C-C motif) ligand 5 production,0.023423528582013572,True,"""Any process that modulates the frequency, rate, or extent of production of chemokine (C-C motif) ligand 5."" [GOC:mah]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,"['GO:0032642', 'GO:0071609']"
GO:BP,GO:0001865,NK T cell differentiation,0.023423528582013572,True,"""The process in which a precursor cell type acquires the specialized features of a NK T cell."" [GOC:add, ISBN:0781735149, PMID:10704459]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,['GO:0046632']
GO:BP,GO:0006188,IMP biosynthetic process,0.023423528582013572,True,"""The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate."" [ISBN:0198506732]",11,7396,9,20972,0.0012168739859383451,0.8181818181818182,query_1,"['GO:0009152', 'GO:0009168', 'GO:0046040']"
GO:BP,GO:0007004,telomere maintenance via telomerase,0.023488511077507785,True,"""The maintenance of proper telomeric length by the addition of telomeric repeats by telomerase."" [GOC:elh]",59,7396,32,20972,0.004326663061114116,0.5423728813559322,query_1,"['GO:0006278', 'GO:0010833']"
GO:BP,GO:0010558,negative regulation of macromolecule biosynthetic process,0.023505389844485077,True,"""Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2733,7396,1031,20972,0.1393996755002704,0.37724112696670326,query_1,"['GO:0009059', 'GO:0009890', 'GO:0010556', 'GO:0010605']"
GO:BP,GO:0006873,intracellular monoatomic ion homeostasis,0.024193189678063484,True,"""A homeostatic process involved in the maintenance of a steady state level of monoatomic ions within a cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:mah]",437,7396,183,20972,0.02474310438074635,0.41876430205949655,query_1,"['GO:0050801', 'GO:0055082']"
GO:BP,GO:0043243,positive regulation of protein-containing complex disassembly,0.02441399415756013,True,"""Any process that activates or increases the frequency, rate or extent of protein complex disassembly, the disaggregation of a protein complex into its constituent components."" [GOC:jl]",37,7396,22,20972,0.0029745808545159546,0.5945945945945946,query_1,"['GO:0032984', 'GO:0043244', 'GO:0051130']"
GO:BP,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,0.02441399415756013,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell."" [GOC:ai]",37,7396,22,20972,0.0029745808545159546,0.5945945945945946,query_1,"['GO:0002683', 'GO:0009968', 'GO:0050851', 'GO:0050854']"
GO:BP,GO:0031589,cell-substrate adhesion,0.02441399415756013,True,"""The attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:mah, GOC:pf]",349,7396,149,20972,0.0201460248783126,0.4269340974212034,query_1,['GO:0007155']
GO:BP,GO:0008064,regulation of actin polymerization or depolymerization,0.02441399415756013,True,"""Any process that modulates the frequency, rate or extent of the assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]",147,7396,69,20972,0.009329367225527312,0.46938775510204084,query_1,"['GO:0008154', 'GO:0030832', 'GO:0110053']"
GO:BP,GO:0110053,regulation of actin filament organization,0.02441399415756013,True,"""Any process that modulates the frequency, rate or extent of actin filament organization."" [GOC:kmv]",262,7396,115,20972,0.015548945375878854,0.4389312977099237,query_1,"['GO:0007015', 'GO:0032956', 'GO:1902903']"
GO:BP,GO:0002820,negative regulation of adaptive immune response,0.024726391392594662,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",66,7396,35,20972,0.004732287723093564,0.5303030303030303,query_1,"['GO:0002250', 'GO:0002819', 'GO:0050777']"
GO:BP,GO:1901524,regulation of mitophagy,0.025226408416116803,True,"""Any process that modulates the frequency, rate or extent of macromitophagy."" [GOC:TermGenie]",48,7396,27,20972,0.0036506219578150353,0.5625,query_1,"['GO:0000423', 'GO:0016241', 'GO:1903146']"
GO:BP,GO:0046777,protein autophosphorylation,0.025236230119755,True,"""The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."" [ISBN:0198506732]",157,7396,73,20972,0.009870200108166577,0.46496815286624205,query_1,['GO:0006468']
GO:BP,GO:0034243,regulation of transcription elongation by RNA polymerase II,0.02526666063640489,True,"""Any process that modulates the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides, catalyzed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",87,7396,44,20972,0.005949161709031909,0.5057471264367817,query_1,"['GO:0006368', 'GO:0032784']"
GO:BP,GO:0061515,myeloid cell development,0.02526666063640489,True,"""The process whose specific outcome is the progression of a myeloid cell over time, from its formation to the mature structure."" [GOC:dph]",87,7396,44,20972,0.005949161709031909,0.5057471264367817,query_1,"['GO:0030097', 'GO:0030099']"
GO:BP,GO:0046620,regulation of organ growth,0.02526666063640489,True,"""Any process that modulates the frequency, rate or extent of growth of an organ of an organism."" [GOC:bf, GOC:tb]",87,7396,44,20972,0.005949161709031909,0.5057471264367817,query_1,"['GO:0035265', 'GO:0048638', 'GO:0051239']"
GO:BP,GO:0045927,positive regulation of growth,0.025309112379402303,True,"""Any process that activates or increases the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]",242,7396,107,20972,0.014467279610600325,0.44214876033057854,query_1,"['GO:0040007', 'GO:0040008', 'GO:0048518']"
GO:BP,GO:0030865,cortical cytoskeleton organization,0.025485579720869733,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures in the cell cortex, i.e. just beneath the plasma membrane."" [GOC:dph, GOC:jl, GOC:mah]",57,7396,31,20972,0.0041914548404543,0.543859649122807,query_1,['GO:0007010']
GO:BP,GO:0072666,establishment of protein localization to vacuole,0.025485579720869733,True,"""The directed movement of a protein to a specific location in a vacuole."" [GOC:mah]",57,7396,31,20972,0.0041914548404543,0.543859649122807,query_1,['GO:0072594']
GO:BP,GO:0043094,metabolic compound salvage,0.025944994384343653,True,"""Any process which produces a useful metabolic compound from derivatives of it without de novo synthesis, as carried out by individual cells."" [GOC:mlg]",35,7396,21,20972,0.0028393726338561383,0.6,query_1,['GO:0009058']
GO:BP,GO:0060828,regulation of canonical Wnt signaling pathway,0.026587670606307918,True,"""Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes."" [GOC:dph, GOC:sdb_2009, GOC:tb]",255,7396,112,20972,0.015143320713899405,0.4392156862745098,query_1,"['GO:0030111', 'GO:0060070']"
GO:BP,GO:0043470,regulation of carbohydrate catabolic process,0.027031288775739667,True,"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of carbohydrates."" [GOC:mlg]",64,7396,34,20972,0.004597079502433748,0.53125,query_1,"['GO:0006109', 'GO:0009894', 'GO:0016052']"
GO:BP,GO:0030832,regulation of actin filament length,0.027068770489268448,True,"""Any process that controls the length of actin filaments in a cell."" [GOC:dph, GOC:mah]",150,7396,70,20972,0.009464575446187128,0.4666666666666667,query_1,"['GO:0032535', 'GO:0032956']"
GO:BP,GO:2000573,positive regulation of DNA biosynthetic process,0.027221804837519344,True,"""Any process that activates or increases the frequency, rate or extent of DNA biosynthetic process."" [GOC:obol]",46,7396,26,20972,0.003515413737155219,0.5652173913043478,query_1,"['GO:0010557', 'GO:0051054', 'GO:0071897', 'GO:2000278']"
GO:BP,GO:0031124,mRNA 3'-end processing,0.027221804837519344,True,"""Any process involved in forming the mature 3' end of an mRNA molecule."" [GOC:mah]",46,7396,26,20972,0.003515413737155219,0.5652173913043478,query_1,"['GO:0006397', 'GO:0031123']"
GO:BP,GO:0097028,dendritic cell differentiation,0.027221804837519344,True,"""The process in which a precursor cell type acquires the specialized features of a dendritic cell. A dendritic cell is a leukocyte of dendritic lineage specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."" [CL:0000451, GOC:pr]",46,7396,26,20972,0.003515413737155219,0.5652173913043478,query_1,['GO:1903131']
GO:BP,GO:0098876,vesicle-mediated transport to the plasma membrane,0.027418121045930555,True,"""The directed movement of substances to the plasma membrane in transport vesicles that fuse with the plasma membrane by exocytosis."" [GOC:dos]",155,7396,72,20972,0.009734991887506761,0.4645161290322581,query_1,"['GO:0016192', 'GO:0051668']"
GO:BP,GO:0050869,negative regulation of B cell activation,0.027446553643965532,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of B cell activation."" [GOC:ai]",33,7396,20,20972,0.0027041644131963224,0.6060606060606061,query_1,"['GO:0042113', 'GO:0050864', 'GO:0051250']"
GO:BP,GO:0002230,positive regulation of defense response to virus by host,0.027446553643965532,True,"""Any host process that results in the promotion of antiviral immune response mechanisms, thereby limiting viral replication."" [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]",33,7396,20,20972,0.0027041644131963224,0.6060606060606061,query_1,['GO:0050691']
GO:BP,GO:0009112,nucleobase metabolic process,0.027446553643965532,True,"""The chemical reactions and pathways involving a nucleobase, a nitrogenous base that is a constituent of a nucleic acid, e.g. the purines: adenine, guanine, hypoxanthine, xanthine and the pyrimidines: cytosine, uracil, thymine."" [GOC:ma]",33,7396,20,20972,0.0027041644131963224,0.6060606060606061,query_1,['GO:0055086']
GO:BP,GO:0036257,multivesicular body organization,0.027446553643965532,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a multivesicular body. A multivesicular body is a type of late endosome in which regions of the limiting endosomal membrane invaginate to form internal vesicles; membrane proteins that enter the internal vesicles are sequestered from the cytoplasm."" [GOC:sart, PMID:11566881]",33,7396,20,20972,0.0027041644131963224,0.6060606060606061,query_1,['GO:0007032']
GO:BP,GO:1903900,regulation of viral life cycle,0.02754665940925873,True,"""Any process that modulates the frequency, rate or extent of viral life cycle."" [GO_REF:0000058, GOC:TermGenie, PMID:18005716]",116,7396,56,20972,0.0075716603569497025,0.4827586206896552,query_1,"['GO:0019058', 'GO:0050792']"
GO:BP,GO:0048488,synaptic vesicle endocytosis,0.027602201762307405,True,"""A vesicle-mediated transport process, in which the synaptic vesicle membrane constituents are retrieved from the presynaptic membrane on the axon terminal after neurotransmitter secretion by exocytosis. Synaptic vesicle endocytosis can occur via clathrin-dependent and clathrin-independent mechanisms."" [GOC:aruk, GOC:bc, GOC:jid, GOC:lmg, GOC:mah, PMID:20448150, PMID:26430111]",71,7396,37,20972,0.005002704164413196,0.5211267605633803,query_1,"['GO:0036465', 'GO:0140238']"
GO:BP,GO:0030811,regulation of nucleotide catabolic process,0.0276274410013826,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of nucleotides."" [GOC:mah]",55,7396,30,20972,0.004056246619794483,0.5454545454545454,query_1,"['GO:0006140', 'GO:0009166', 'GO:0009894']"
GO:BP,GO:0033121,regulation of purine nucleotide catabolic process,0.0276274410013826,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of purine nucleotides."" [GOC:mah]",55,7396,30,20972,0.004056246619794483,0.5454545454545454,query_1,"['GO:0006195', 'GO:0030811', 'GO:1900542']"
GO:BP,GO:0006110,regulation of glycolytic process,0.0276274410013826,True,"""Any process that modulates the frequency, rate or extent of glycolysis."" [GOC:go_curators]",55,7396,30,20972,0.004056246619794483,0.5454545454545454,query_1,"['GO:0006096', 'GO:0033121', 'GO:0043467', 'GO:0043470', 'GO:1903578']"
GO:BP,GO:0030003,intracellular monoatomic cation homeostasis,0.027843229248790447,True,"""A homeostatic process involved in the maintenance of a steady state level of monoatomic cations within a cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:mah]",428,7396,179,20972,0.024202271498107084,0.4182242990654206,query_1,"['GO:0006873', 'GO:0055080']"
GO:BP,GO:0046341,CDP-diacylglycerol metabolic process,0.02796312745666125,True,"""The chemical reactions and pathways involving CDP-diacylglycerol, CDP-1,2-diacylglycerol, a substance composed of diacylglycerol in glycosidic linkage with cytidine diphosphate. It is a common intermediate in phospholipid biosynthesis."" [PMID:24533860]",13,7396,10,20972,0.0013520822065981612,0.7692307692307693,query_1,['GO:0006650']
GO:BP,GO:1905664,regulation of calcium ion import across plasma membrane,0.02796312745666125,True,"""Any process that modulates the frequency, rate or extent of calcium ion import across plasma membrane."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:17640527]",13,7396,10,20972,0.0013520822065981612,0.7692307692307693,query_1,"['GO:0090279', 'GO:0098703', 'GO:1903169']"
GO:BP,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,0.02796312745666125,True,"""A fatty acid beta-oxidation pathway in which the initial step, which converts an acyl-CoA to a trans-2-enoyl-CoA, is catalyzed by acyl-CoA oxidase; the electrons removed by oxidation pass directly to oxygen and produce hydrogen peroxide, which is cleaved by peroxisomal catalases. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively)."" [GOC:mah, MetaCyc:PWY-5136]",13,7396,10,20972,0.0013520822065981612,0.7692307692307693,query_1,['GO:0006635']
GO:BP,GO:0010572,positive regulation of platelet activation,0.02796312745666125,True,"""Any process that increases the rate or frequency of platelet activation. Platelet activation is a series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue."" [GOC:dph, GOC:sl, GOC:tb]",13,7396,10,20972,0.0013520822065981612,0.7692307692307693,query_1,"['GO:0010543', 'GO:0030168', 'GO:0050867']"
GO:BP,GO:0016024,CDP-diacylglycerol biosynthetic process,0.02796312745666125,True,"""The chemical reactions and pathways resulting in the formation of CDP-diacylglycerol, CDP-1,2-diacylglycerol, a substance composed of diacylglycerol in glycosidic linkage with cytidine diphosphate."" [PMID:24533860]",13,7396,10,20972,0.0013520822065981612,0.7692307692307693,query_1,"['GO:0046341', 'GO:0046474']"
GO:BP,GO:0032494,response to peptidoglycan,0.02796312745666125,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptidoglycan stimulus. Peptidoglycan is a bacterial cell wall macromolecule."" [GOC:add, ISBN:0721601464]",13,7396,10,20972,0.0013520822065981612,0.7692307692307693,query_1,"['GO:0002237', 'GO:1901698', 'GO:1901700']"
GO:BP,GO:0051648,vesicle localization,0.02796312745666125,True,"""Any process in which a vesicle or vesicles are transported to, and/or maintained in, a specific location."" [GOC:ai]",220,7396,98,20972,0.01325040562466198,0.44545454545454544,query_1,['GO:0051640']
GO:BP,GO:0048284,organelle fusion,0.028105201477000505,True,"""The creation of a single organelle from two or more organelles."" [GOC:jid]",175,7396,80,20972,0.01081665765278529,0.45714285714285713,query_1,['GO:0006996']
GO:BP,GO:0032956,regulation of actin cytoskeleton organization,0.028112254200347884,True,"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:mah]",340,7396,145,20972,0.019605191995673336,0.4264705882352941,query_1,"['GO:0030036', 'GO:0032970', 'GO:0051493']"
GO:BP,GO:0030278,regulation of ossification,0.02827619561251951,True,"""Any process that modulates the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:go_curators]",121,7396,58,20972,0.007842076798269334,0.4793388429752066,query_1,"['GO:0001503', 'GO:0051239']"
GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,0.02845455215747996,True,"""The synthesis or release of any molecular mediator of the inflammatory response following an inflammatory stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]",97,7396,48,20972,0.006489994591671174,0.4948453608247423,query_1,"['GO:0006954', 'GO:0032501']"
GO:BP,GO:0031333,negative regulation of protein-containing complex assembly,0.028587896990912017,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein complex assembly."" [GOC:mah]",143,7396,67,20972,0.00905895078420768,0.46853146853146854,query_1,"['GO:0043254', 'GO:0051129', 'GO:0065003']"
GO:BP,GO:0070372,regulation of ERK1 and ERK2 cascade,0.028587896990912017,True,"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:add, ISBN:0121245462, ISBN:0896039986]",276,7396,120,20972,0.016224986479177934,0.43478260869565216,query_1,"['GO:0043408', 'GO:0070371']"
GO:BP,GO:0051150,regulation of smooth muscle cell differentiation,0.028685526392436246,True,"""Any process that modulates the frequency, rate or extent of smooth muscle cell differentiation."" [CL:0000192, GOC:ai]",31,7396,19,20972,0.002568956192536506,0.6129032258064516,query_1,"['GO:0051145', 'GO:0051147']"
GO:BP,GO:0017004,cytochrome complex assembly,0.02900165805309949,True,"""The aggregation, arrangement and bonding together of a cytochrome complex. A cytochrome complex is a protein complex in which at least one of the proteins is a cytochrome, i.e. a heme-containing protein involved in catalysis of redox reactions."" [GOC:jl, GOC:mah]",44,7396,25,20972,0.0033802055164954027,0.5681818181818182,query_1,['GO:0065003']
GO:BP,GO:0032480,negative regulation of type I interferon production,0.02900165805309949,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, GOC:mah]",44,7396,25,20972,0.0033802055164954027,0.5681818181818182,query_1,"['GO:0001818', 'GO:0032479', 'GO:0032606']"
GO:BP,GO:0009124,nucleoside monophosphate biosynthetic process,0.02900165805309949,True,"""The chemical reactions and pathways resulting in the formation of a nucleoside monophosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",44,7396,25,20972,0.0033802055164954027,0.5681818181818182,query_1,"['GO:0009123', 'GO:1901293']"
GO:BP,GO:0002220,innate immune response activating cell surface receptor signaling pathway,0.02925113302093312,True,"""The series of molecular signals initiated by a ligand binding to a cell surface receptor that leads to the activation of an innate immune response."" [GOC:add, ISBN:0781735149, PMID:15199967]",90,7396,45,20972,0.006084369929691726,0.5,query_1,"['GO:0002429', 'GO:0002758']"
GO:BP,GO:0071824,protein-DNA complex organization,0.029349202155144076,True,"""Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex."" [GOC:mah]",233,7396,103,20972,0.01392644672796106,0.44206008583690987,query_1,['GO:0043933']
GO:BP,GO:0043393,regulation of protein binding,0.02987753987056705,True,"""Any process that modulates the frequency, rate or extent of protein binding."" [GOC:go_curators]",83,7396,42,20972,0.005678745267712277,0.5060240963855421,query_1,['GO:0051098']
GO:BP,GO:2000319,regulation of T-helper 17 cell differentiation,0.03007425039116533,True,"""Any process that modulates the frequency, rate or extent of T-helper 17 cell differentiation."" [GOC:BHF, GOC:mah]",29,7396,18,20972,0.0024337479718766902,0.6206896551724138,query_1,"['GO:0002697', 'GO:0045622', 'GO:0072539', 'GO:2000316']"
GO:BP,GO:2000108,positive regulation of leukocyte apoptotic process,0.03007425039116533,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]",29,7396,18,20972,0.0024337479718766902,0.6206896551724138,query_1,"['GO:0043065', 'GO:0071887', 'GO:2000106']"
GO:BP,GO:0032970,regulation of actin filament-based process,0.03007425039116533,True,"""Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton."" [GOC:mah]",382,7396,161,20972,0.021768523526230394,0.4214659685863874,query_1,"['GO:0030029', 'GO:0050794']"
GO:BP,GO:0046856,phosphatidylinositol dephosphorylation,0.03007425039116533,True,"""The process of removing one or more phosphate groups from a phosphatidylinositol."" [ISBN:0198506732]",29,7396,18,20972,0.0024337479718766902,0.6206896551724138,query_1,"['GO:0046488', 'GO:0046839']"
GO:BP,GO:1902903,regulation of supramolecular fiber organization,0.030737437784057145,True,"""Any process that modulates the frequency, rate or extent of supramolecular fiber organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]",377,7396,159,20972,0.02149810708491076,0.4217506631299735,query_1,"['GO:0051128', 'GO:0097435']"
GO:BP,GO:0002688,regulation of leukocyte chemotaxis,0.030799881302059916,True,"""Any process that modulates the frequency, rate, or extent of leukocyte chemotaxis."" [GOC:add]",119,7396,57,20972,0.007706868577609519,0.4789915966386555,query_1,"['GO:0002685', 'GO:0030595', 'GO:0050920']"
GO:BP,GO:0002730,regulation of dendritic cell cytokine production,0.030880586939340034,True,"""Any process that modulates the frequency, rate, or extent of dendritic cell cytokine production."" [GOC:add]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0002371', 'GO:0002703', 'GO:0002718']"
GO:BP,GO:0002371,dendritic cell cytokine production,0.030880586939340034,True,"""Any process that contributes to cytokine production by a dendritic cell."" [GOC:add, ISBN:0781735149]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0002367', 'GO:0002443']"
GO:BP,GO:0043101,purine-containing compound salvage,0.030880586939340034,True,"""Any process that generates a purine-containing compound, any nucleobase, nucleoside, nucleotide or nucleic acid that contains a purine base, from derivatives of them without de novo synthesis."" [GOC:jl]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0043094', 'GO:0072522']"
GO:BP,GO:0060856,establishment of blood-brain barrier,0.030880586939340034,True,"""Establishment of the barrier between the blood and the brain. The cells in the brain are packed tightly together preventing the passage of most molecules from the blood into the brain. Only lipid soluble molecules or those that are actively transported can pass through the blood-brain barrier."" [GOC:aruk, GOC:dph, GOC:sart, PMID:20080302, PMID:30280653]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0007417', 'GO:0048468']"
GO:BP,GO:0060330,regulation of response to type II interferon,0.030880586939340034,True,"""Any process that modulates the rate, frequency or extent of a response to type II interferon (interferon-gamma). Response to interferon gamma is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus."" [GOC:dph]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0034341', 'GO:0045088', 'GO:0060759']"
GO:BP,GO:0045638,negative regulation of myeloid cell differentiation,0.030880586939340034,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]",95,7396,47,20972,0.006354786371011357,0.49473684210526314,query_1,"['GO:0030099', 'GO:0045596', 'GO:0045637']"
GO:BP,GO:0001667,ameboidal-type cell migration,0.030880586939340034,True,"""Cell migration that is accomplished by extension and retraction of a pseudopodium."" [GOC:dph]",241,7396,106,20972,0.014332071389940509,0.43983402489626555,query_1,['GO:0016477']
GO:BP,GO:0060334,regulation of type II interferon-mediated signaling pathway,0.030880586939340034,True,"""Any process that modulates the rate, frequency or extent of an interferon-gamma-mediated signaling pathway."" [GOC:dph]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0001959', 'GO:0060330', 'GO:0060333']"
GO:BP,GO:0010457,centriole-centriole cohesion,0.030880586939340034,True,"""The cell cycle process in which the two centrioles within a centrosome remain tightly paired."" [GOC:dph, GOC:tb]",15,7396,11,20972,0.0014872904272579773,0.7333333333333333,query_1,"['GO:0007098', 'GO:0022402']"
GO:BP,GO:0034405,response to fluid shear stress,0.03108340116120358,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:sl]",42,7396,24,20972,0.003244997295835587,0.5714285714285714,query_1,['GO:0006950']
GO:BP,GO:0032735,positive regulation of interleukin-12 production,0.03108340116120358,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-12 production."" [GOC:mah]",42,7396,24,20972,0.003244997295835587,0.5714285714285714,query_1,"['GO:0001819', 'GO:0032615', 'GO:0032655']"
GO:BP,GO:0035020,regulation of Rac protein signal transduction,0.031214091089405423,True,"""Any process that modulates the frequency, rate or extent of Rac protein signal transduction."" [GOC:bf]",27,7396,17,20972,0.002298539751216874,0.6296296296296297,query_1,"['GO:0016601', 'GO:0051056']"
GO:BP,GO:1905517,macrophage migration,0.03145694500832213,True,"""The orderly movement of a macrophage from one site to another."" [GO_REF:0000091, GOC:TermGenie, PMID:25749876]",60,7396,32,20972,0.004326663061114116,0.5333333333333333,query_1,"['GO:0071674', 'GO:0097529']"
GO:BP,GO:0048514,blood vessel morphogenesis,0.031713031828496004,True,"""The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood."" [GOC:jid]",632,7396,256,20972,0.03461330448891293,0.4050632911392405,query_1,"['GO:0001568', 'GO:0035239']"
GO:BP,GO:0002685,regulation of leukocyte migration,0.031713031828496004,True,"""Any process that modulates the frequency, rate, or extent of leukocyte migration."" [GOC:add]",226,7396,100,20972,0.01352082206598161,0.4424778761061947,query_1,"['GO:0002682', 'GO:0030334', 'GO:0050900']"
